"","gene_id","GeneName","logFC","logCPM","F","PValue","FDR"
"4071","XM_053621795.1","cavin4b",-1.90451341867399,2.32380929616963,18.5348645321088,0.00165049954508547,0.00505262606577981
"4081","XM_053621818.1","si:dkey-103j14.5",-1.61451524265425,3.36643896108678,33.932401845213,0.000183133085652185,0.0009547692079026
"4082","XM_053621819.1","khdrbs2",-1.91973321873764,4.01671457689903,34.6864315816395,0.000167954010816727,0.000895298286580005
"4084","XM_053621828.1","oprm1",-1.8947794703884,2.88117630699869,18.1278764752818,0.00176456377108583,0.00532130371205987
"4106","XM_053621901.1","LOC128605974",-2.19393271486059,1.11141433466595,16.7928140469586,0.0021643192057791,0.00628223046497259
"4108","XM_053621903.1","LOC128605976",-1.88571496505392,2.19903543524681,24.1251158706271,0.000665728222652752,0.00249002044092023
"4117","XM_053621919.1","si:dkey-9i23.16",-2.00561550738041,5.6721222011735,77.8648618329276,5.77626430674587e-06,9.32264871361935e-05
"4124","XM_053621932.1","adra2c",-2.28318219529765,2.15566354918722,18.9481443398819,0.00154306490668839,0.00478802658797615
"4130","XM_053621951.1","ntng1a",-2.82244915456426,3.54599815005407,45.9842550939433,5.47911985201136e-05,0.000409492115255586
"4131","XM_053621952.1","LOC128606010",-2.81692620730337,2.13061380337524,38.3307754178172,0.0001152429370782,0.000685612886961375
"4140","XM_053621973.1","sgms2a",-3.41674544415632,1.94357025881562,31.2203170932791,0.000224915513429406,0.00110599402533269
"4148","XM_053622020.1","gprin3b",-2.59006413840366,2.29115729705686,32.489853636482,0.000222290835532088,0.00109745244718904
"4163","XM_053622060.1","LOC128606066",-2.57891671250326,1.27651428124192,24.541486980314,0.000562034810235355,0.00217921425343471
"4173","XM_053622088.1","nr3c2",-2.62256667772515,2.25790025722077,22.4955387385824,0.000857062391756739,0.00302400305094989
"4196","XM_053622133.1","glra3",-2.71137644150696,2.43429221174653,25.0367881243689,0.000585854519481701,0.00225054887550303
"4205","XM_053622155.1","LOC128606122",-1.97433612916165,1.93283608060835,15.5417498013777,0.00293204647023715,0.0080461041295472
"4209","XM_053622169.1","LOC128606133",-2.17335412895185,3.11818243203815,28.116937596402,0.000375968519423552,0.00161180571833381
"4228","XM_053622213.1","LOC128606160",-4.34871784109166,1.86680081523581,48.3884370955049,1.90538191510834e-05,0.000203311220983568
"4235","XM_053622232.1","LOC128606172",-4.1940597751422,1.4642262277692,27.2976390605871,0.000202132610192383,0.00102478004816608
"4236","XM_053622234.1","cxxc4",-1.79067725343372,3.59899897076137,28.4405193951171,0.000358779620977721,0.00155917436359392
"4243","XM_053622249.1","si:ch73-167i17.6",-3.3076037924923,1.97937908544008,31.3242144259848,0.000230415457677494,0.00112533797416166
"4247","XM_053622266.1","cbln1",-3.39558935589733,2.45354403223874,24.9900020629586,0.000576487355477474,0.00222036100653565
"4249","XM_053622268.1","LOC128606231",-1.94906520179148,3.79055147295317,55.104095834984,2.56292239752331e-05,0.000247397661127653
"4250","XM_053622273.1","LOC128606236",-1.90263241668165,0.6750063259544,15.7656393323697,0.00254340554360113,0.00714430833590406
"4253","XM_053622277.1","LOC128606240",-1.74944494670578,4.90947437341945,68.3853806253643,1.0172354725966e-05,0.000131855605106502
"4256","XM_053622282.1","LOC128606243",-2.74935816740628,4.5434101639047,41.141663117915,8.54105344804197e-05,0.00055455685544107
"4257","XM_053622283.1","LOC128606244",-2.69525405369246,3.77718392084399,30.2875509190943,0.000283743660388044,0.00131160547526032
"4259","XM_053622285.1","LOC128606246",-2.0415030643266,2.93523885233938,27.9546396163556,0.000384514147700978,0.0016419190247912
"4260","XM_053622286.1","bend7",-3.8527921424944,6.68672828035982,125.379647786225,6.8347972010647e-07,2.41470501387912e-05
"4261","XM_053622287.1","LOC128606248",-2.4672002558562,2.88219113517741,33.0498039125172,0.000205392019145557,0.00103643578738413
"4262","XM_053622289.1","mapk8ip2",-2.63464478995402,4.55959817290629,71.8264940400146,8.23325096082617e-06,0.000115822968918781
"4265","XM_053622299.1","LOC128606259",-3.92405153178525,1.25234292342904,46.251984067349,1.75665846123292e-05,0.000192270366263952
"4266","XM_053622300.1","LOC128606260",-4.08607142632636,0.634500756165791,33.6418146699334,5.82256480749697e-05,0.00042393055479434
"4268","XM_053622322.1","klhl38b",-2.11460896549519,2.31732583917898,22.456574100171,0.000858938452492834,0.00302864205379089
"4269","XM_053622326.1","LOC128606289",-5.1394942045824,0.805277657626749,35.1858444165467,0.000110262779495889,0.000664532343439855
"4281","XM_053622359.1","LOC128606323",-3.75655547298599,0.392243062952029,29.0361426221896,0.00011784761689256,0.00069675574224133
"4288","XM_053622388.1","bmp16",-4.36518293636636,1.28940636473423,28.1711989206768,0.000141001647481123,0.000793373190623712
"4293","XM_053622399.1","si:dkey-30c15.2",-2.87312595905659,3.25733163635694,31.8892232058859,0.000235364613355066,0.00114251504960247
"4298","XM_053622430.1","cd9a",-2.64961914316385,0.736937679752791,14.7898743427978,0.0027282371691287,0.00756848133740353
"4310","XM_053622463.1","b4galnt3b",-1.62080671248335,4.67614745912454,29.698675270932,0.000304539915232011,0.00138463511079805
"4345","XM_053622564.1","iqsec3b",-2.8966750845952,3.16121551822487,49.4870564152976,4.09837118712344e-05,0.000338492003965073
"4355","XM_053622596.1","hcn4",-2.50131748696239,2.59293152334397,24.3409807065401,0.000645687974446441,0.00243305328918505
"4367","XM_053622614.1","chrnb4",-2.22328368966303,1.73797609839827,21.4406551349717,0.00100889776074159,0.00343759986337295
"4374","XM_053622632.1","abcc8b",-2.28328261806317,3.35241273608501,49.3173575368546,4.09204424981319e-05,0.000338141972006003
"4388","XM_053622670.1","znf296",-2.37789449802165,4.3736030617429,59.6072258279345,1.83666250865122e-05,0.00019847725427267
"4389","XM_053622671.1","capn12",-2.24462825115598,1.44248061560558,14.4880720256304,0.00357594439498309,0.00947730646135991
"4396","XM_053622696.1","map3k10",-2.1777540759643,3.09067756387131,43.6921327756065,6.74149167735571e-05,0.000469583766235087
"4397","XM_053622704.1","six5",-2.01553504458828,5.84087019850384,82.7985841016695,4.40727017398668e-06,7.83149172080092e-05
"4398","XM_053622707.1","large2",-2.71151377724006,1.37765547164647,22.6376355022028,0.000753873648294065,0.00273994311149177
"4428","XM_053622804.1","bicd1a",-1.83881632046506,3.26195120032067,30.8451143012492,0.000264515561744548,0.0012447144668654
"4446","XM_053622850.1","cdh13",-1.59758026626665,2.10771221363902,18.7948478161905,0.00157594045401586,0.00486393213910558
"4447","XM_053622853.1","fpr1",-2.22059065415691,1.23625513780856,22.3773591447365,0.000826064740504031,0.00293639350445307
"4448","XM_053622854.1","si:dkey-238o13.4",-2.4340755553858,1.97330836057168,21.7283246452107,0.000965383711403813,0.00332432068074982
"4454","XM_053622871.1","panx2",-3.55868695434217,2.18704532831461,41.0130743452409,7.85463712824982e-05,0.000522394682958538
"4455","XM_053622875.1","btbd11b",-2.80889485175353,5.19905944617578,99.6404434996554,1.93496501618822e-06,4.7756802836728e-05
"4489","XM_053622981.1","b3gnt9",-2.37841613896838,1.44619197503687,19.5638706436332,0.00133726015550169,0.00428071334729312
"4495","XM_053622997.1","cpne2",-1.73233398596511,3.31712419356204,36.6292251649448,0.000135854409547721,0.000771653046231053
"4514","XM_053623042.1","megf11",-1.62366711629427,4.28825519115403,48.6319392600842,4.31137859243787e-05,0.00034940298879084
"4547","XM_053623129.1","si:dkey-12e7.4",-1.77223857744711,2.10601097783384,17.0496683301598,0.00217501406340296,0.0063053595376732
"4555","XM_053623151.1","necab2",-2.30830500086304,4.07248517158571,60.6603008653063,1.70580150020784e-05,0.000188616903588556
"4561","XM_053623158.1","nrn1la",-3.31098328483874,4.46653817655196,70.3571989124567,9.03650727435294e-06,0.000122932304154
"4573","XM_053623192.1","mctp2a",-2.00634263386478,3.63315348626603,52.4036171749348,3.16687673206727e-05,0.000286238975648827
"4574","XM_053623203.1","nr2f2",-2.31099578510251,3.06276541464716,31.0806209995664,0.000258330584232978,0.00122455505053103
"4576","XM_053623214.1","LOC128606792",-2.11480918528991,1.24728403776294,15.7936489479171,0.00270784873749272,0.00752526272318149
"4582","XM_053623241.1","reln",-2.00519783820369,3.4911313713808,46.6294076314868,5.14112366644071e-05,0.000393080706462199
"4623","XM_053623378.1","fam189b",-2.76279501010669,2.21903276118347,20.4572223795185,0.00118781684542692,0.00388557014836856
"4643","XM_053623461.1","kctd14",-1.68772287797142,3.47526232592082,28.8293317832673,0.000341047278894883,0.00150268735730821
"4651","XM_053623488.1","plcg2",-1.70550242391313,5.53280934668468,81.1305081803267,4.82132973691708e-06,8.2590143683824e-05
"4658","XM_053623501.1","LOC128606937",-1.59822690772058,5.12384694292272,59.7747851754668,1.81227190963375e-05,0.000196365847879192
"4659","XM_053623502.1","LOC128606939",-2.46730248675284,5.02929857181226,55.7145279980925,2.44273278987421e-05,0.000238479787439433
"4665","XM_053623519.1","frmd4a",-1.60939552643818,7.2183882138769,48.2077252668755,4.46638759518465e-05,0.000357399319776812
"4671","XM_053623530.1","LOC128606954",-1.73439668106945,2.93108318253916,17.8911371302736,0.00184085243762051,0.00550419639087567
"4674","XM_053623533.1","LOC128606957",-2.77286685353711,4.19190144641892,68.3022888574967,1.02600015782415e-05,0.000132552997245469
"4675","XM_053623534.1","LOC128606958",-3.15505600503082,3.73798433320886,61.9774660137014,1.57481656054036e-05,0.000179150600716987
"4681","XM_053623549.1","fzd9b",-2.29497161162242,1.63779979399355,20.295492128794,0.00120889185195015,0.00393864658184675
"4683","XM_053623551.1","trpc6b",-3.6230702562076,2.88848052861735,56.1480934407526,2.43432048080314e-05,0.0002383305679489
"4704","XM_053623603.1","wtip",-1.65924906617064,5.29449586555287,54.6967402925132,2.63873288507248e-05,0.000252905908487587
"4715","XM_053623631.1","LOC128607017",-4.22528275400275,3.0924604737644,90.5049171263415,2.89688589451429e-06,6.08233318552494e-05
"4716","XM_053623632.1","LOC128607018",-1.92074826579266,1.99793374680157,18.4277972335283,0.00169151498701684,0.00515381980233929
"4726","XM_053623655.1","LOC128607036",-4.09585585095079,0.643707759994951,21.9370909049929,0.000411288666600123,0.00172567854547881
"4727","XM_053623657.1","LOC128607038",-4.46769215966972,0.929366897332182,27.4172236330658,0.00015269842402753,0.000838591202928569
"4728","XM_053623661.1","efna1b",-2.22913260557852,3.7308282128022,59.9102389221782,1.80089790910387e-05,0.000195657284245459
"4729","XM_053623671.1","LOC128607053",-5.22025093688738,0.868963503450772,42.6033348813098,4.86934145075947e-05,0.0003784266071396
"4732","XM_053623689.1","plch1",-2.26777945011624,3.2264418720734,18.0510568177527,0.00178876156165415,0.00538624854167734
"4744","XM_053623705.1","veph1",-2.97572207485092,1.92145418796407,26.5283424367524,0.000452739582371459,0.00185214767738923
"4745","XM_053623707.1","veph1",-1.75557627845852,3.01248219677493,28.8529136868221,0.000340762329190768,0.00150236741231928
"4746","XM_053623708.1","veph1",-2.86432284355661,1.71794649625586,31.76117779216,0.000224337917195778,0.00110420941233037
"4776","XM_053623809.1","slc27a2a",-2.46062245849534,2.84064798557822,39.0060163447351,0.000107486257825342,0.000653148476605344
"4783","XM_053623829.1","bnc1",-2.62728531838657,3.40657588354952,41.1147898715915,8.62466538020386e-05,0.000558911461868455
"4790","XM_053623844.1","slc12a1",-3.23459077472524,3.42509150867827,38.0795086270029,0.000118442677143769,0.000698747721156084
"4794","XM_053623864.1","LOC128607174",-3.70444698742044,4.60737149191536,127.05830837848,6.4962421789992e-07,2.34471752828638e-05
"4796","XM_053623868.1","spon1a",-2.46097117977127,3.88213177659815,65.2924820628672,1.24651260077813e-05,0.000151376939095247
"4799","XM_053623871.1","LOC128607180",-2.07202050910546,4.2870231348093,73.1099601713894,7.61903057442187e-06,0.000110554581579457
"4804","XM_053623877.1","LOC128607185",-1.70567965336828,3.34942832351605,25.9210023762581,0.000505803697663525,0.00200881998473434
"4813","XM_053623898.1","si:ch211-218o21.4",-1.88534292076797,2.96316249374155,27.8693471804346,0.000388305269744018,0.00165374525299031
"4818","XM_053623924.1","paox1",-2.15593163586997,3.27904290948128,34.7227748620226,0.000167886366741122,0.000895298286580005
"4822","XM_053623939.1","ggt5a",-3.04949376339631,5.13538597358247,90.9856048581335,2.90590981621165e-06,6.09337669751739e-05
"4825","XM_053623944.1","LOC128607270",-1.8097993837823,2.50942464693866,22.6649791490801,0.000825199727312387,0.00293460746611005
"4831","XM_053623961.1","cabp1a",-1.83503183601165,3.76225099376045,28.1544715849864,0.000372479459616768,0.00160151327816102
"4837","XM_053623993.1","LOC128607290",-2.68306253210691,2.09904814058416,31.6151042236527,0.000245002419632902,0.00117723335381936
"4841","XM_053623998.1","LOC128607296",-1.92416277427751,1.37039373131804,20.3919670860121,0.00119060817660528,0.00389143854244995
"4843","XM_053624037.1","chrnb2",-3.89336678918623,1.22469320621375,27.7064910259219,0.000189590128292986,0.000978974480640146
"4851","XM_053624050.1","she",-1.58585454325229,6.12031466401517,20.519368378241,0.00115686442978021,0.0038032740433148
"4855","XM_053624059.1","LOC128607325",-2.23310095911813,3.07055969797386,27.8376982296796,0.000390599908471935,0.00166089606470809
"4856","XM_053624061.1","slc7a4",-2.03172610912099,4.0440387550544,33.2755292379073,0.000197362589245964,0.00100881136555531
"4865","XM_053624081.1","atp8b2",-1.90239431218961,4.43897805110179,48.1422793619482,4.49570184800148e-05,0.000358983411754389
"4867","XM_053624090.1","olfml2a",-2.13440728633983,3.49899269684104,48.7880891757353,4.26866116702439e-05,0.000347590980743415
"4878","XM_053624134.1","fzd10",-1.8011962924546,5.04638705956344,42.9026378398424,7.20097515299682e-05,0.00049309366443015
"4898","XM_053624171.1","LOC128607361",-1.70216991447192,2.43213828695052,15.8824556725747,0.00271541810176485,0.00754241390380393
"4919","XM_053624249.1","nr6a1a",-2.24343082698676,3.75583610968607,54.6166491069731,2.66336828416814e-05,0.000254513611476469
"4929","XM_053624280.1","disp3",-2.89866985137946,2.2754329210353,29.9853773685114,0.00029932712452878,0.00136685683832775
"4940","XM_053624303.1","LOC128607442",-1.88512615983253,4.15721401056686,42.6299334380433,7.39562586567424e-05,0.000500822440679691
"4946","XM_053624316.1","lgi3",-2.78685529183077,0.630521469134955,23.7824892578342,0.000432593769459864,0.00178963146946493
"4947","XM_053624317.1","LOC128607454",-2.54799398858977,4.43478718357151,38.7207871293595,0.000108868989447262,0.000659076739406238
"4948","XM_053624318.1","LOC128607454",-3.1059273394535,1.92273102614436,22.6918227402272,0.000784890725159072,0.00282414115556236
"4959","XM_053624343.1","sypb",-3.11779397347106,4.89662629826052,140.568441081401,4.05869694352987e-07,1.74739856707079e-05
"4963","XM_053624356.1","rasef",-1.65897581205718,5.84894968093447,75.1417866323255,6.74969799813543e-06,0.000102327471562202
"4964","XM_053624357.1","frmd3",-1.88422802408181,4.08400086569044,38.8252996092968,0.0001076766272546,0.000654059753094735
"4965","XM_053624358.1","LOC128607482",-2.15885153446365,0.853752013372062,14.9923952382032,0.00298632157344961,0.00815770732889004
"4983","XM_053624413.1","pdlim2",-1.93361690056068,0.9251689447779,16.5192984062613,0.00228461314380526,0.00654687866382007
"4987","XM_053624417.1","foxb2",-3.29147937340576,1.55619153063663,28.0862624174852,0.000304552873800161,0.00138463511079805
"4995","XM_053624447.1","npy8br",-2.98124224531788,3.54253593989844,57.6359644039076,2.14632548013514e-05,0.000219347960053205
"5008","XM_053624507.1","LOC128607556",-1.78386047145004,6.63340835067273,89.2666876596474,3.15794172721548e-06,6.39009508502053e-05
"5031","XM_053624571.1","LOC128607593",-1.92628076741565,5.26155646760571,49.8959539841925,3.8742411761012e-05,0.000328799026390208
"5049","XM_053624625.1","zgc:171572",-1.81535036863444,5.47425310479658,54.0033493009001,2.78402767562154e-05,0.000261649186563821
"5050","XM_053624626.1","zgc:171572",-2.05862135163543,8.16394137319863,77.369774757686,5.93795259307394e-06,9.49837713208309e-05
"5057","XM_053624703.1","bsna",-1.71458571737086,3.77192508496026,23.3395332848085,0.000737909699103004,0.00269341199753764
"5059","XM_053624706.1","LOC128607645",-1.86771270243757,6.13810405035076,33.4319958315066,0.00019358027836189,0.000993241694492007
"5070","XM_053624751.1","LOC128607671",-2.33783823286714,6.0912797864393,88.9935092945148,3.20172627364911e-06,6.43403760876019e-05
"5075","XM_053624760.1","kif5aa",-2.4246073124511,3.68803858776147,73.5557054655524,7.45020246572227e-06,0.000108773077427444
"5077","XM_053624762.1","map3k12",-2.14150386966174,3.66708387307658,50.522363219156,3.68950828401466e-05,0.000318367591160071
"5081","XM_053624776.1","lmx1bb",-2.03407116554994,0.763789887488873,14.4916774108549,0.00332761024389222,0.00892582512479325
"5093","XM_053624812.1","atp1a3b",-1.76826074421705,5.46436721079029,49.6319777666163,3.96024021471925e-05,0.000331823854015917
"5101","XM_053624835.1","lhx2b",-2.39860329766504,1.13685840319571,15.1592911296462,0.00294862803542728,0.00807928074432919
"5103","XM_053624849.1","LOC128607721",-4.33812045157306,6.14298839350886,19.1632127147786,0.00146086533533467,0.00459015684169208
"5126","XM_053624895.1","cldn5a",-1.97984826547656,4.87370966440292,36.0567507372542,0.000144199457067198,0.000804376571676015
"5136","XM_053624913.1","loxhd1b",-3.22006643063283,0.951005625413619,33.7738731321527,9.89095283044166e-05,0.000613231499116008
"5137","XM_053624915.1","ptger4a",-2.48059261652422,1.52775216722486,15.029107538432,0.00316658714807233,0.0085634334702631
"5141","XM_053624928.1","lzts3b",-3.01769045577777,1.94929937703391,42.0428318201941,7.54685424973986e-05,0.000506716248179584
"5159","XM_053624993.1","prdm6",-2.68436795358962,2.17069113698403,43.5167269664581,7.00244427538063e-05,0.000482389722897762
"5160","XM_053624994.1","prr16",-1.95893205644266,1.96353879263814,20.3363062369235,0.00121518092532709,0.00395324534147808
"5162","XM_053624997.1","znf608",-2.59305583684554,3.87021096544052,90.1796286580961,3.03614934699819e-06,6.28080654803095e-05
"5175","XM_053625025.1","grid2",-3.4009564633716,1.30284801833722,28.3719434652784,0.000242246773714626,0.00116894779971123
"5186","XM_053625043.1","ptch1",-1.82328469063608,6.9971531974015,39.102240253577,0.000104546187446108,0.000639846382751453
"5199","XM_053625073.1","cacna1fb",-2.57325926605174,4.84939992638712,69.2091379918221,9.66588930647882e-06,0.000127731768239412
"5201","XM_053625078.1","si:dkey-70p6.1",-2.64978316929591,1.44261842826361,35.0106335054256,0.000148759431587127,0.000823288095224757
"5208","XM_053625098.1","mapre1a",-1.88673178290496,4.62965708836571,32.6971558944848,0.000211028692232012,0.00105631801788862
"5221","XM_053625129.1","elapor1",-1.81096872066012,3.27400731123212,30.7337590833525,0.000268135315443119,0.00125886731043886
"5224","XM_053625135.1","LOC128607889",-2.87835646038468,1.07446704991216,29.4029314140051,0.00023456584234966,0.00114097111056379
"5226","XM_053625137.1","LOC128607889",-2.93700111312322,0.500506319732037,16.6169135491303,0.00149597139495492,0.00467866787896642
"5228","XM_053625142.1","LOC128607891",-5.99008869006391,5.10865905815334,180.558443807075,1.34257339910114e-07,9.83419827359691e-06
"5233","XM_053625156.1","LOC128607897",-1.87972595885652,4.66919672559581,31.0555230610674,0.000257088092005493,0.00122188550598501
"5237","XM_053625168.1","slc6a17",-2.0415249204674,4.89038349980649,39.6701229062485,9.8741651974173e-05,0.000612795124470023
"5241","XM_053625186.1","amigo1",-3.07017363561049,4.10778030808177,88.3760166315028,3.32759093622952e-06,6.56915147264432e-05
"5242","XM_053625188.1","olfm3a",-3.09949777128096,2.20080996321061,52.7010590435357,3.08266905278759e-05,0.000281035175010111
"5248","XM_053625206.1","kcnq2a",-4.42950465913729,0.907532105381232,32.6906482865274,6.67059234097435e-05,0.000467056872040193
"5261","XM_053625249.1","alas2",-1.8676555755439,1.07397494809366,14.3831745724091,0.00363173930356411,0.00960708025158416
"5279","XM_053625303.1","elavl4",-2.6976691489172,2.65476720605964,35.1809264418415,0.000162995557874025,0.000877476584923418
"5288","XM_053625328.1","abl2",-2.65351382793171,1.44578424456651,28.6451162691418,0.00032467839181272,0.0014471334292685
"5295","XM_053625352.1","wnt2bb",-2.23889834637858,1.02865223318583,17.3172674887795,0.00191430612471251,0.00568601606364148
"5296","XM_053625353.1","cttnbp2nlb",-3.29717142375782,2.27099609006253,48.6472321850189,4.22661715704537e-05,0.000345732584831988
"5318","XM_053625419.1","sema3b",-2.80114036413217,1.18292140365574,20.5509622451709,0.000984163029328427,0.00337534557601029
"5328","XM_053625439.1","celsr3",-1.7711486168065,5.16927689734177,53.8451394640635,2.81871439981347e-05,0.000262862507184175
"5367","XM_053625550.1","LOC128608109",-2.47395342994177,2.85504973466032,23.5422896770799,0.00072328016868796,0.00265563843671404
"5370","XM_053625553.1","LOC128608109",-3.06769722738337,1.99479153826957,21.599284263021,0.000949542751222757,0.00327865031681338
"5379","XM_053625580.1","traf1",-1.72706521314324,2.44878499016308,26.289337145731,0.000484214779513443,0.00194358265578071
"5396","XM_053625644.1","kcnd1",-1.85753189699433,3.66350253057203,30.187143893554,0.00028669355326862,0.00132184427237608
"5398","XM_053625649.1","ptpn18",-2.17937329193241,4.38153160998195,59.3639881323777,1.86826433007771e-05,0.000201198276459211
"5415","XM_053625693.1","ccdc120a",-1.95718820755916,5.80361337917971,74.9503866819457,6.82552381123126e-06,0.000103070503224078
"5419","XM_053625712.1","fgd1",-2.67777849237315,5.2916799663135,97.2892130792995,2.15292735792216e-06,5.12184726672491e-05
"5428","XM_053625750.1","si:dkey-222n6.2",-1.63324322207333,1.83770322619509,15.5336468365853,0.00293356073941676,0.00804889512706415
"5437","XM_053625775.1","nfic",-2.00566150081111,2.99379369364955,15.5456623666663,0.00289694779442842,0.00796463839949173
"5444","XM_053625794.1","acer1",-2.03434767925914,3.56014205959424,42.3989860677019,7.57427208329007e-05,0.000508096483755868
"5453","XM_053625842.1","slc2a3b",-2.6472171432349,1.20436004753702,19.0617234390446,0.00134048792549778,0.00428679492354255
"5461","XM_053625903.1","atoh1a",-3.40520794558253,1.93078647841417,29.5504758722944,0.000277967630813256,0.00129265728457483
"5463","XM_053625905.1","prdm2a",-1.68649183072289,6.67969850775141,38.8443964030143,0.000107341408994092,0.000652758350411854
"5470","XM_053625915.1","ntng2a",-3.91247690376736,1.90638631106125,39.3218864320421,6.99575213735655e-05,0.000482389722897762
"5471","XM_053625916.1","grm6a",-2.76621191679862,2.4381763707965,30.2189036728679,0.000292683593963916,0.00134219887226285
"5472","XM_053625918.1","zgc:101100",-1.70813254507139,2.81056251005349,24.8093743435911,0.000594897503603759,0.00227668987587374
"5474","XM_053625920.1","trabd2b",-2.66376951368435,3.61161682356099,79.1531154548087,5.42513031694409e-06,8.94663374194172e-05
"5485","XM_053625951.1","qsox1",-3.0841216493097,5.01579916429477,71.1896207855181,8.55636228350487e-06,0.000118384950978955
"5487","XM_053625953.1","xpr1a",-1.60720321028944,5.27674987635295,39.5063965816288,0.000100360428926561,0.000621037700100599
"5496","XM_053625980.1","stap2b",-2.31041802369534,2.71969997233593,50.5256469460566,3.75665542324891e-05,0.000321420391075863
"5507","XM_053626024.1","zgc:92140",-2.02128515824396,5.0461705511459,58.2660357344948,2.02060551455057e-05,0.000211302080552613
"5517","XM_053626054.1","trpm2",-1.8394433522865,2.06873131017265,23.640843280009,0.000717064119357019,0.00263874379726107
"5527","XM_053626075.1","LOC128608414",-1.79661375333392,2.20004497846635,15.8126423484592,0.00276393053765268,0.00765614434351841
"5529","XM_053626078.1","prkcg",-1.73007621624189,5.00132838910296,44.4490106479483,6.23533315381619e-05,0.000446034348625614
"5533","XM_053626097.1","znf804a",-2.85352577895788,2.72164722581382,39.9430291512694,9.89893921640142e-05,0.000613491684667328
"5537","XM_053626115.1","wnt6b",-8.41786472152292,1.90390343310114,28.8016178995963,0.00074031769531707,0.00269976635543878
"5538","XM_053626120.1","asic4a",-2.72824911583704,3.64677923240723,71.6130823171728,8.40224444489631e-06,0.000117224813627049
"5571","XM_053626220.1","vwc2l",-2.73374342398382,1.12473285149459,29.5455844331184,0.00025027021797614,0.00119580114775612
"5583","XM_053626271.1","znf385b",-2.43882689156606,1.83285313458073,23.8337986449792,0.000692745325356853,0.0025679325227563
"5584","XM_053626279.1","itga4",-1.59727936636132,6.64862540511906,38.5936446725865,0.000110146217840826,0.00066407708544033
"5587","XM_053626290.1","frzb",-2.99744271668044,3.04024998935354,63.4136590314419,1.45705072926278e-05,0.000169444951187542
"5633","XM_053626466.1","kif5c",-3.67997554080836,2.6944401165067,89.6321254873982,3.0975298684653e-06,6.33916732120307e-05
"5634","XM_053626470.1","lypd6",-1.99467815804023,3.83131253626046,38.5934349227223,0.000110348544845221,0.000664769691455501
"5652","XM_053626517.1","ramp1",-1.68734220961902,3.77192307917851,36.489496624839,0.000137720213981295,0.000780334205085474
"5656","XM_053626528.1","hs6st3b",-3.11380340474295,1.9264548572432,27.953331883004,0.000365555425956271,0.00158055855645836
"5658","XM_053626534.1","dnajc3a",-1.59583503333968,2.51171332824503,21.2315162147005,0.00103478546689921,0.00349989328702475
"5663","XM_053626550.1","si:dkey-219c10.4",-2.51810589034105,2.89072345332313,43.8173208617018,6.73642859683298e-05,0.000469583766235087
"5664","XM_053626551.1","cacnb4a",-1.99027399935437,3.63873006758225,42.3699216341792,7.59186420681536e-05,0.000508890674036965
"5689","XM_053626616.1","LOC128608685",-3.53876140260547,0.949367671288119,32.3464906143312,9.54981959691112e-05,0.000598268110041785
"5693","XM_053626634.1","sytl5",-2.64590727950406,5.64504555790912,143.023766149147,3.73856986594453e-07,1.6687489116959e-05
"5694","XM_053626642.1","LOC128608703",-2.78008538822868,5.34504924186859,79.536595173609,5.26469987916637e-06,8.75898886371482e-05
"5701","XM_053626672.1","stxbp5l",-3.51027606144025,0.920973682641215,23.2906160132974,0.000396975285198688,0.00167959252906213
"5705","XM_053626688.1","LOC128608685",-3.30048802755652,3.55544993347555,90.0721380313855,3.12675185888505e-06,6.37901892614515e-05
"5709","XM_053626695.1","LOC128608685",-3.23694756840757,2.48744565564911,35.7681700448208,0.000151358674106689,0.000833116020550518
"5715","XM_053626726.1","gli2a",-1.77561714731688,5.85438098540443,67.04930832904,1.10735331120505e-05,0.000139936263870316
"5726","XM_053626743.1","ncam2",-2.61002014062109,3.55259214757623,60.8180958459592,1.69722601519013e-05,0.000187796956485973
"5727","XM_053626746.1","itga10",-2.88839619677769,4.52821195901044,79.0393986547583,5.42321375369269e-06,8.94663374194172e-05
"5737","XM_053626769.1","slc25a6",-2.61137567276863,3.38058534982884,38.6199565112568,0.000110784231682848,0.000666539385271405
"5757","XM_053626849.1","crabp2a",-1.59900319652801,3.90948242565582,15.9445611280821,0.00266646582855147,0.00742563608984681
"5762","XM_053626882.1","slain1a",-2.65612385063693,5.6984323002384,124.150154788391,7.14851506211137e-07,2.46213110266934e-05
"5766","XM_053626886.1","rgcc",-2.904970662822,7.47764903093149,174.162442476252,1.5022492299157e-07,1.02178195520485e-05
"5782","XM_053626923.1","kctd12.1",-2.13205669209387,2.04263460266047,21.56284118471,0.000993816974827468,0.00340234873515395
"5788","XM_053626979.1","tnfaip6",-1.96517058988091,2.33388324836812,29.421568107051,0.000320944054730552,0.00143830220472085
"5793","XM_053626984.1","LOC128608853",-3.53392832126477,2.27499364433739,57.554481656855,1.96960194589408e-05,0.000207261342454952
"5794","XM_053626985.1","LOC128608854",-3.79996813947003,3.43977256475837,67.8029597600323,1.10392300252983e-05,0.000139720919194315
"5795","XM_053626986.1","galnt13",-1.77226454856003,2.91526258619276,18.017615159334,0.00179901392770968,0.00540806638101473
"5796","XM_053626987.1","rprma",-2.38893382451823,3.29011291839582,35.0954380459945,0.000161328450053019,0.000870818589349206
"5809","XM_053627021.1","LOC128608874",-1.63296504122434,4.20185615447965,29.5721226084895,0.000309581917261698,0.00140103776254749
