"","gene_id","GeneName","logFC","logCPM","F","PValue","FDR"
"8295","XM_053634315.1","polr2h",3.39789613374284,1.73220501732717,63.8289721069743,1.19515243882667e-05,0.000147350553539422
"8310","XM_053634401.1","LOC128613532",1.58916998792876,5.57146084969948,37.5260648528156,0.000123132189033151,0.000719330160977496
"8316","XM_053634412.1","sh3gl3a",1.96685241031823,8.95992232559423,95.3071302608301,2.35825119700341e-06,5.40727625737836e-05
"8318","XM_053634421.1","ccl44",2.60023798338807,1.6519465680461,18.1589834317417,0.00176315073438238,0.00531803318207228
"8370","XM_053634586.1","LOC128613639",6.20635995335498,8.63670877529743,136.479370879948,4.63654154194228e-07,1.87219283754565e-05
"8388","XM_053634681.1","tdrd3",1.58752883053998,6.22117029925527,64.625930697721,1.29750845558475e-05,0.000156048045163491
"8389","XM_053634682.1","pi4kb",2.21257903980305,2.49840614788783,20.9073123174932,0.00109409478505177,0.00364578146982668
"8400","XM_053634725.1","LOC128613689",4.58605943980985,2.51787210665633,73.4909219220111,5.45097106673493e-06,8.94932247751572e-05
"8426","XM_053634796.1","kcnh1b",3.93688204998523,8.64936173859986,119.636443992841,8.45740444046746e-07,2.74365657479534e-05
"8431","XM_053634808.1","slc30a7",2.04791696169215,1.07572273719304,16.9623792256542,0.0021872520206626,0.00633403143300289
"8432","XM_053634809.1","nmur1a",2.34371377091662,2.58886827045218,25.5280332737787,0.000539439590398483,0.00211081655532285
"8450","XM_053634866.1","si:ch73-63e15.2",2.29112159792696,4.67896143773253,82.2304233281067,4.54682637351787e-06,8.02390913587735e-05
"8452","XM_053634868.1","si:ch73-63e15.2",1.9517016525779,4.69351725552877,45.6829720380685,5.57568983854568e-05,0.000413843498882978
"8461","XM_053634890.1","marchf2",3.40538878206827,1.6063147531688,44.2129031150655,5.44091197982529e-05,0.000407388913642052
"8462","XM_053634893.1","stk33",3.91194322021358,5.59991045292261,138.67459491599,4.31552305969714e-07,1.82020142028765e-05
"8469","XM_053634912.1","helz2a",2.22656260491074,3.88332010022718,23.2529360223176,0.000747746335331856,0.0027213394056547
"8475","XM_053634927.1","slc4a10a",3.82862066476204,5.55899870397172,106.83034502321,1.41513022475657e-06,3.86309073834054e-05
"8476","XM_053634937.1","lgsn",3.16751995544448,2.62295641226248,42.7771524459621,7.5258152682141e-05,0.000506139998179684
"8535","XM_053635116.1","cilp2",3.39094784364078,5.14837108770043,124.007984196439,7.19701880106579e-07,2.46833348202655e-05
"8548","XM_053635148.1","si:zfos-943e10.1",1.99936866365094,3.22360982132076,43.1064851682915,7.0855547586712e-05,0.000487052910545093
"8557","XM_053635161.1","ankrd29",2.72087091237886,0.656100094289069,23.3784913973997,0.000574301391404367,0.00221457620868363
"8566","XM_053635184.1","yjefn3",3.55656123504828,3.89287264716214,71.5100210445888,8.49105524036071e-06,0.000117884392993961
"8567","XM_053635185.1","rsph3",5.27899418615659,8.61590451167154,188.496415498201,1.03958767336649e-07,8.91435783832918e-06
"8573","XM_053635199.1","LOC128613984",1.69994447906108,7.33311761207907,89.8854828842721,3.0620894571406e-06,6.29848845389987e-05
"8588","XM_053635252.1","LOC128614016",3.0469220341254,1.0538505407761,34.2198164753952,0.00013798821858123,0.000781579175085006
