"","gene_id","GeneName","logFC","logCPM","F","PValue","FDR"
"5082","XM_053624787.1","snrnp200",0.539618227112013,8.85082937997114,6.68161225925814,0.0276561916398138,0.0517390997648568
"5083","XM_053624789.1","gapvd1",0.780831056516142,1.84856625482246,4.40311084122523,0.0629510636294507,0.102975575552408
"5084","XM_053624796.1","gapvd1",-0.473410970390053,0.982043099695683,0.672208817480869,0.432021052396706,0.514686252295988
"5085","XM_053624799.1","vars1",0.453205664559665,5.84480306388151,6.56808014300371,0.0287128149817845,0.0533153302277045
"5086","XM_053624802.1","acaa2",1.23138826316922,1.12316546619485,6.73879882171642,0.027333859173079,0.0512248798673076
"5087","XM_053624806.1","vgll4l",-1.30687505850046,2.46621375250753,2.5727205148693,0.140564518172083,0.202316921860912
"5088","XM_053624807.1","rpl6",-0.486307330265701,9.25596708125833,5.10267071879605,0.0480388175695855,0.0822564394770943
"5089","XM_053624808.1","mrpl40",1.17665270233254,4.6365319730215,27.8521671025729,0.000387328959031413,0.00165176006027411
"5090","XM_053624809.1","dgcr6",-0.264929779238599,5.85734786706445,2.17500887962884,0.171737185519646,0.239455775985532
"5091","XM_053624810.1","dynll1",2.98495014071491,2.99881642815994,73.0264063913637,7.85012557263649e-06,0.00011275761558992
"5092","XM_053624811.1","dynll1",6.1241645089363,3.64919131839979,198.465478660742,3.08351018457832e-08,5.51634745151216e-06
"5093","XM_053624812.1","atp1a3b",-1.76826074421705,5.46436721079029,49.6319777666163,3.96024021471925e-05,0.000331823854015917
"5094","XM_053624817.1","ikbkb",-0.439198688249577,6.87244322066068,5.6735264060379,0.0390268027375797,0.068962545870095
"5095","XM_053624820.1","kmt2ca",-0.562281004603138,9.13444849581534,7.36601051952221,0.0222051885876862,0.0430024635551458
"5096","XM_053624822.1","plat",-0.33047863477281,5.64166582390661,2.33781356159795,0.157961857185729,0.223560635086779
"5097","XM_053624823.1","plat",-0.160153795595725,2.32391956402535,0.0886220901292834,0.772173716708352,0.818648773729439
